batter_name_id,batter,batter_name_new,pitch,pa,ab,game_year,out_zone_swing%,zone_swing%,swing%,zone%,out_zone_contact%,zone_contact%,contact%,first_pitch_strike%,first_pitch_swing%,swstr%,cstr%,csw%,out_zone_swing%_std,zone_swing%_std,swing%_std,out_zone_contact%_std,zone_contact%_std,contact%_std,first_pitch_swing%_std,swstr%_std,cstr%_std,csw%_std,out_zone_swing%_std_percentile,zone_swing%_std_percentile,swing%_std_percentile,out_zone_contact%_std_percentile,zone_contact%_std_percentile,contact%_std_percentile,first_pitch_swing%_std_percentile,swstr%_std_percentile,cstr%_std_percentile,csw%_std_percentile
Zack Greinke_425844_2018,425844,Zack Greinke,229,70,63,2018,39.6,64.1,53.3,55.9,57.5,87.8,77.9,56.3,38.0,11.8,22.7,34.5,0.5006018655879606,-0.0007777792125576502,0.36558843253786427,0.38202117912050804,0.4998954053477312,0.426263012291029,0.37505912389913293,-0.2564130431150264,0.23871037955385874,-0.002922876344068282,21,44,77,62,73,70,75,58,75,68
Zack Wheeler_554430_2018,554430,Zack Wheeler,194,60,56,2018,50.0,61.3,56.2,54.6,45.5,80.0,66.1,70.0,33.3,19.1,23.7,42.8,1.0889167327274498,-0.17447344013288804,0.5923006883998861,-0.08467163532777588,0.13328579817452985,-0.19323569331778484,0.14072972086678837,0.4259908375166295,0.32713156508897734,0.5724491870984039,11,34,83,32,43,26,62,21,77,80
AJ Pollock_572041_2019,572041,AJ Pollock,1249,340,307,2019,29.7,64.7,46.9,49.2,47.9,85.4,73.4,46.6,28.7,12.5,16.9,29.4,-0.0897037367699709,0.12158240460654857,-0.06624764562577311,0.009237698316723598,0.4635903648282856,0.2662049694762719,-0.019603883282002552,-0.2320795440184093,-0.30604968547268335,-0.4108310000665588,51,44,45,39,72,58,48,57,45,40
AJ Reed_607223_2019,607223,AJ Reed,206,48,43,2019,29.7,62.9,46.6,51.0,30.0,75.8,61.5,63.3,46.9,18.0,16.0,34.0,-0.0897037367699709,0.019407681824067605,-0.09114721722541666,-0.7085590603428507,0.03416882155729339,-0.35170253015383623,0.9653337742303089,0.3253709453932677,-0.3861967566911518,-0.08070763701160828,51,39,43,19,32,21,87,25,36,65
Aaron Altherr_571437_2019,571437,Aaron Altherr,267,66,61,2019,28.2,71.3,51.3,53.6,42.9,72.5,65.0,53.0,27.3,18.0,14.6,32.6,-0.1766728182125305,0.49622305480897755,0.29894607116900235,-0.19126418957701222,-0.11344483394210991,-0.16996503026262802,-0.0953683184752572,0.3253709453932677,-0.5108699785865474,-0.18117996489789742,58,75,69,30,25,27,45,25,26,60
Aaron Brooks_605156_2019,605156,Aaron Brooks,16,4,3,2019,42.9,77.8,62.5,56.2,33.3,71.4,60.0,75.0,50.0,25.0,12.5,37.5,0.6756241799245536,0.8651873315234913,1.228530077555704,-0.5762278143329851,-0.16264938577524413,-0.4295900301072112,1.1330978807296588,1.0348533864626748,-0.6978798114296406,0.17047318270411485,16,91,93,21,24,19,91,11,14,72
Aaron Civale_650644_2019,650644,Aaron Civale,8,2,2,2019,25.0,50.0,37.5,50.0,100.0,50.0,66.7,50.0,0.0,12.5,25.0,37.5,-0.3622068586233243,-0.7128444981170441,-0.8464342224146116,2.098467370169451,-1.119901575983497,-0.08169253031546962,-1.5727748047437244,-0.2320795440184093,0.4152739554935338,0.17047318270411485,71,14,11,97,10,32,7,57,80,72
Aaron Hicks_543305_2019,543305,Aaron Hicks,1071,255,221,2019,23.5,62.4,40.9,44.7,53.2,75.6,68.5,46.7,24.7,12.9,17.5,30.3,-0.4491759400658839,-0.008974185615510371,-0.5642390776186489,0.22176969948408376,0.025222539405814263,0.01177246962858017,-0.23607369811987322,-0.19153769024301456,-0.25261830466037083,-0.3462416464253727,76,37,18,54,32,38,36,53,50,47
Aaron Judge_592450_2019,592450,Aaron Judge,1913,442,378,2019,24.8,61.7,42.0,46.6,42.7,72.7,63.3,51.0,35.0,15.4,17.0,32.4,-0.3738027361489989,-0.0487088000309193,-0.47294064841995487,-0.19928426509276148,-0.10449855179063079,-0.25823753020978646,0.3213360750876438,0.06184889585320227,-0.29714445533729783,-0.19553315459593895,72,35,21,29,26,24,69,35,46,60
Aaron Nola_605400_2019,605400,Aaron Nola,286,70,59,2019,8.9,34.6,23.4,56.6,54.5,89.3,83.6,51.4,10.0,3.8,38.8,42.7,-1.2956749994401306,-1.5870060152560457,-2.0167140875978697,0.27390019033645496,0.6380428667821256,0.795839969159221,-1.0316002676490479,-1.113864863633244,1.644195714176718,0.5436561148531894,92,8,4,57,83,88,15,93,93,80
Aaron Sanchez_592717_2019,592717,Aaron Sanchez,6,2,2,2019,50.0,100.0,83.3,66.7,0.0,50.0,40.0,100.0,100.0,50.0,0.0,50.0,1.0872778320860026,2.1253422458407534,2.954900375131006,-1.9115703877052657,-1.119901575983497,-1.4680900294855437,3.8389705662030416,3.5687192474248435,-1.811033578352815,1.0675475388316975,9,98,99,8,10,7,99,3,2,88
Aaron Wilkerson_658792_2019,658792,Aaron Wilkerson,14,3,3,2019,0.0,54.5,42.9,78.6,0.0,100.0,100.0,100.0,0.0,0.0,28.6,28.6,-1.811691549332651,-0.4574076911608423,-0.3982419336210236,-1.9115703877052657,1.116668961886252,1.6474099686494539,-1.5727748047437244,-1.4990124744994935,0.7358622403674082,-0.4682437588587239,96,19,24,8,95,97,7,97,85,33
Abiatal Avelino_623214_2019,623214,Abiatal Avelino,32,8,7,2019,38.1,45.5,40.6,34.4,50.0,80.0,61.5,50.0,0.0,15.6,18.8,34.4,0.39732311930836306,-0.9682813050732458,-0.5891386492182924,0.0934484912320927,0.22204074673835242,-0.35170253015383623,-1.5727748047437244,0.08211982274089955,-0.13685031290036062,-0.05200125761552574,23,11,17,45,48,21,7,34,58,66
Abraham Almonte_501659_2019,501659,Abraham Almonte,157,37,30,2019,22.7,65.9,45.2,52.2,41.2,85.2,74.6,55.3,36.8,11.5,15.3,26.8,-0.49555945016858244,0.18969888646153588,-0.20734521802375422,-0.25943483146088225,0.45464408267680645,0.3285149694389713,0.4187474917646854,-0.33343417845689605,-0.44853336763884943,-0.5974224661410958,78,49,36,28,72,62,73,64,31,21
Abraham Toro_647351_2019,647351,Abraham Toro,342,89,78,2019,25.0,63.8,44.7,50.9,64.3,88.3,81.7,50.6,23.6,8.2,19.3,27.5,-0.3622068586233243,0.07049504321530788,-0.24884450402316052,0.6668838906081771,0.5933114560247306,0.6971824692182799,-0.29560289720028754,-0.6679044721039024,-0.09232416222343365,-0.5471863021979513,71,42,33,79,80,85,34,84,61,26
Adalberto Mondesi_609275_2019,609275,Adalberto Mondesi,1605,442,414,2019,38.1,80.0,58.1,47.7,40.9,73.1,62.1,51.8,47.1,22.1,9.7,31.8,0.39732311930836306,0.9900675482576344,0.8633363607609286,-0.27146494473450655,-0.08660598748767319,-0.32054753017248616,0.9761572649722026,0.7409249465910634,-0.9472262552204317,-0.23859272369006276,23,93,87,27,26,22,87,15,6,57
Adam Conley_543045_2019,543045,Adam Conley,4,1,1,2019,50.0,100.0,75.0,50.0,100.0,50.0,66.7,100.0,100.0,25.0,0.0,25.0,1.0872778320860026,2.1253422458407534,2.2660122275408616,2.098467370169451,-1.119901575983497,-0.08169253031546962,3.8389705662030416,1.0348533864626748,-1.811033578352815,-0.7266011734234677,9,98,98,97,10,32,99,11,2,11
Adam Duvall_594807_2019,594807,Adam Duvall,530,130,120,2019,33.1,65.1,48.7,48.7,55.6,80.4,71.7,54.3,30.2,13.8,16.8,30.6,0.10742618116649767,0.14428789855821045,0.08314978397208997,0.3180106056730769,0.23993331104131066,0.17793246952911354,0.06157229728219894,-0.10031851924837647,-0.31495491560806854,-0.32471186187831064,40,46,55,60,50,49,54,47,44,48
Adam Eaton_594809_2019,594809,Adam Eaton,2663,655,565,2019,28.4,61.0,44.6,49.8,71.3,87.4,82.2,49.7,20.7,7.9,18.2,26.1,-0.16507694068685594,-0.08844341444632862,-0.2571443612230419,0.9475865336594073,0.5530531863430755,0.7231449692027382,-0.45254351295774387,-0.6983108624354483,-0.19028169371267312,-0.6476586300842404,57,32,32,90,79,86,27,85,55,15
Adam Engel_641553_2019,641553,Adam Engel,970,248,227,2019,33.1,69.2,50.7,48.9,49.4,77.4,68.1,50.4,37.9,16.2,15.1,31.2,0.10742618116649767,0.37701921156275037,0.24914692796971522,0.06938826468484435,0.10573907876912574,-0.008997530358986778,0.47827669084509994,0.14293260340399155,-0.46634382790962037,-0.28165229278418685,40,65,67,42,37,37,76,32,29,53
Adam Frazier_624428_2019,624428,Adam Frazier,2290,599,549,2019,27.6,69.9,48.2,48.7,73.5,88.8,84.3,45.3,23.0,7.6,16.1,23.7,-0.21146045078955422,0.4167538259781597,0.04165049797268366,1.035807364332651,0.6156771614034281,0.8321874691374628,-0.3280733694259682,-0.7287172527669943,-0.37729152655576625,-0.8198969064607364,60,68,52,91,81,89,33,87,37,8
Adam Haseley_656514_2019,656514,Adam Haseley,976,241,222,2019,29.8,71.0,49.9,48.8,47.0,82.0,71.3,56.2,31.4,14.3,15.2,29.5,-0.0839057980071335,0.4791939343452309,0.18274807037066476,-0.026852641504148792,0.3115035682531424,0.15716246954154658,0.1265132417335601,-0.0496412020291331,-0.45743859777423496,-0.40365440521753804,50,74,61,37,57,47,57,43,30,41
Adam Jones_430945_2019,430945,Adam Jones,1922,524,484,2019,38.6,72.1,54.5,47.6,53.5,85.0,73.3,51.1,34.6,14.6,13.7,28.3,0.4263128131225496,0.5416340427123021,0.564541501565203,0.23379981275770778,0.4456978005253273,0.26101246947937984,0.29968909360385676,-0.019234811697587194,-0.5910170498050159,-0.4897735434057859,22,77,80,55,71,57,68,41,19,31
Adam Plutko_592644_2019,592644,Adam Plutko,7,2,2,2019,33.3,50.0,42.9,57.1,0.0,100.0,66.7,0.0,0.0,14.3,28.6,42.9,0.11902205869217204,-0.7128444981170441,-0.3982419336210236,-1.9115703877052657,1.116668961886252,-0.08169253031546962,-1.5727748047437244,-0.0496412020291331,0.7358622403674082,0.5580093045512304,38,14,24,8,95,32,7,43,85,80
Adam Wainwright_425794_2019,425794,Adam Wainwright,200,56,47,2019,47.5,71.7,59.5,49.5,47.9,77.5,65.5,55.4,46.4,20.5,16.0,36.5,0.9423293630150699,0.5189285487606402,0.9795343615592661,0.009237698316723598,0.11021221984486497,-0.14400253027816973,0.9382750473755751,0.5787575314894846,-0.3861967566911518,0.09870723421390824,12,76,90,39,38,29,87,17,36,71
Adbert Alzolay_640470_2019,640470,Adbert Alzolay,16,5,5,2019,25.0,75.0,62.5,75.0,100.0,44.4,50.0,50.0,66.7,31.2,18.8,50.0,-0.3622068586233243,0.7062488738618548,1.228530077555704,2.098467370169451,-1.370397476224909,-0.9488400297963775,2.0368593576777685,1.6632521199812924,-0.13685031290036062,1.0675475388316975,71,86,93,97,8,12,96,8,58,88
Addison Russell_608365_2019,608365,Addison Russell,939,237,214,2019,31.8,67.4,49.0,48.3,51.3,79.1,69.8,61.5,28.0,14.8,17.5,32.3,0.03205297724961264,0.2748444887802698,0.10804935557173352,0.1455789820844639,0.18178247705669667,0.07927496958817164,-0.057486100878629875,0.0010361151901102626,-0.25261830466037083,-0.20270974944495973,44,57,56,49,44,42,47,39,50,59
Adeiny Hechavarría_588751_2019,588751,Adeiny Hechavarría,792,216,198,2019,35.2,72.1,53.4,49.4,56.0,85.8,75.9,54.8,36.4,12.9,14.8,27.7,0.2291828951860812,0.5416340427123021,0.473243072366509,0.3340507567045757,0.4814829291312432,0.3960174693985635,0.39710051028089843,-0.19153769024301456,-0.49305951831577643,-0.5328331124999099,31,77,77,61,74,69,72,53,27,27
Adrian Houser_605288_2019,605288,Adrian Houser,107,27,22,2019,36.2,56.7,47.7,56.1,23.5,58.8,47.1,74.1,37.0,25.2,25.2,50.5,0.2871622828144543,-0.33252747442669905,0.00015121197327734752,-0.9692115146047072,-0.7262651613184212,-1.0994225297062357,0.4295709825065791,1.055124313350372,0.4330844157643045,1.1034305130768007,29,22,50,17,13,9,74,10,81,90
Adrian Morejon_670970_2019,670970,Adrian Morejon,4,1,1,2019,50.0,50.0,50.0,50.0,0.0,100.0,50.0,100.0,0.0,25.0,25.0,50.0,1.0872778320860026,-0.7128444981170441,0.19104792757054614,-1.9115703877052657,1.116668961886252,-0.9488400297963775,-1.5727748047437244,1.0348533864626748,0.4152739554935338,1.0675475388316975,9,14,63,8,95,12,7,11,80,88
Adrian Sampson_592716_2019,592716,Adrian Sampson,7,2,2,2019,25.0,33.3,28.6,42.9,0.0,100.0,50.0,0.0,0.0,14.3,28.6,42.9,-0.3622068586233243,-1.6607988705989487,-1.585121513204044,-1.9115703877052657,1.116668961886252,-0.9488400297963775,-1.5727748047437244,-0.0496412020291331,0.7358622403674082,0.5580093045512304,71,7,5,8,95,12,7,43,85,80
Adrián Sanchez_506703_2019,506703,Adrián Sanchez,129,32,31,2019,29.5,67.6,49.6,52.7,50.0,80.4,71.9,56.2,25.0,14.0,17.8,31.8,-0.10129961429564546,0.28619723575610034,0.15784849877102122,0.0934484912320927,0.23993331104131066,0.188317469522897,-0.21983846200703286,-0.0800475923606792,-0.22590261425421457,-0.23859272369006276,52,58,59,45,50,50,37,45,53,57
Albert Almora Jr._546991_2019,546991,Albert Almora Jr.,1317,354,334,2019,38.9,67.9,52.1,45.4,59.3,87.2,75.8,54.2,31.9,12.6,16.2,28.8,0.4437066294110613,0.3032263562198478,0.3653449287680528,0.46638200271444125,0.5441069041915964,0.3908249694016714,0.15357196858829394,-0.22194408057456066,-0.368386296420381,-0.4538905691606826,21,59,73,69,78,68,59,55,38,34
Albert Pujols_405395_2019,405395,Albert Pujols,2044,534,481,2019,30.6,58.9,44.4,48.9,69.0,89.0,81.9,49.6,15.5,8.0,19.7,27.7,-0.03752228790443501,-0.2076472576925562,-0.2737440756228047,0.8553556652282889,0.6246234435549072,0.7075674692120633,-0.7339542722469756,-0.6881753989915996,-0.0567032416818922,-0.5328331124999099,48,26,31,88,82,86,19,85,63,27
Alec Mills_621219_2019,621219,Alec Mills,34,12,12,2019,30.8,57.1,47.1,61.8,0.0,50.0,37.5,50.0,41.7,29.4,29.4,58.8,-0.025926410378760433,-0.30982198047503673,-0.04964793122601034,-1.9115703877052657,-1.119901575983497,-1.5979025294078353,0.6839230149410773,1.4808137779920163,0.8071040814504911,1.6990878855455154,47,22,46,8,10,7,82,9,86,93
Aledmys Díaz_649557_2019,649557,Aledmys Díaz,879,240,205,2019,24.4,66.9,45.3,49.1,51.4,91.0,80.2,41.3,31.8,9.0,15.2,24.2,-0.39699449120034824,0.24646262134069183,-0.19904536082387342,0.1495890198423387,0.7140862650696972,0.6192949692649049,0.1481602232173473,-0.5868207645531128,-0.45743859777423496,-0.7840139322156331,73,55,37,49,86,82,59,81,30,9
Alen Hanson_593700_2019,593700,Alen Hanson,178,47,43,2019,36.6,85.4,62.9,53.9,40.0,78.0,67.9,70.8,64.6,20.2,9.0,29.2,0.31035403786580346,1.2965917166050769,1.261729506355229,-0.30755528455537895,0.13257792522356246,-0.019382530352769513,1.9232127048878862,0.5483511411579385,-1.0095628661681295,-0.42518418976460004,28,96,93,26,40,37,96,18,4,38
Alex Avila_488671_2019,488671,Alex Avila,856,194,164,2019,13.1,56.7,35.3,50.9,23.6,71.3,62.6,43.9,19.7,13.2,20.9,34.1,-1.052161571400964,-0.33252747442669905,-1.0290310808119996,-0.9652014768468324,-0.16712252685098403,-0.29458503018802784,-0.5066609666672115,-0.16113129991146866,0.05015951994273248,-0.07353104216258752,92,22,9,17,23,23,24,51,70,66
Alex Blandino_607468_2019,607468,Alex Blandino,214,48,34,2019,14.3,49.5,29.9,44.4,64.7,91.5,84.4,60.4,10.4,4.7,24.8,29.4,-0.9825863062469161,-0.741226365556622,-1.4772233696055876,0.6829240416396761,0.7364519704483947,0.8373799691343549,-1.0099532861652607,-1.0226456926386056,0.3974634952227631,-0.4108310000665588,92,13,6,79,87,89,15,92,78,40
Alex Bregman_608324_2019,608324,Alex Bregman,2857,671,537,2019,14.9,57.2,34.9,47.3,71.4,89.7,85.6,47.6,17.1,5.0,20.4,25.4,-0.9477986736698922,-0.30414560698712106,-1.0622305096115245,0.9515965714172823,0.6559354310850838,0.8996899690970542,-0.6473663463118273,-0.9922393023070598,0.0056333692658055035,-0.6978947940273852,91,23,9,90,84,90,21,91,68,12
Alex Dickerson_543105_2019,543105,Alex Dickerson,717,187,172,2019,30.0,70.9,49.8,48.4,55.9,85.0,75.9,46.8,25.8,12.0,16.7,28.7,-0.07230992048145893,0.4735175608573156,0.17444821317078338,0.3300407189467009,0.4456978005253273,0.3960174693985635,-0.1765444990394587,-0.28275686123765265,-0.32386014574345406,-0.4610671640097034,50,73,60,61,71,69,40,61,42,34
Alex Gordon_460086_2019,460086,Alex Gordon,2348,625,552,2019,26.0,70.7,48.2,49.6,58.3,85.6,78.2,46.3,31.6,10.5,14.1,24.6,-0.30422747099495123,0.4621648138814843,0.04165049797268366,0.42628162513569406,0.47253664697976405,0.5154449693270716,0.13733673247545378,-0.4347888128953828,-0.5553961292634743,-0.7553075528195503,67,72,52,67,73,77,58,72,22,9
Alex Jackson_656577_2019,656577,Alex Jackson,38,14,13,2019,47.8,73.3,57.9,39.5,36.4,72.7,54.5,42.9,64.3,26.3,15.8,42.1,0.9597231793035816,0.6097505245672894,0.8467366463611657,-0.4519166438388688,-0.10449855179063079,-0.7151775299362526,1.906977468775046,1.1666144112327077,-0.4040072169619225,0.5005965457590653,12,81,87,24,26,15,96,10,35,79
Alex McRae_656725_2019,656725,Alex McRae,27,6,5,2019,18.2,75.0,51.9,59.3,100.0,83.3,85.7,50.0,33.3,7.4,18.5,25.9,-0.7564666944962612,0.7062488738618548,0.34874521436829004,2.098467370169451,0.3696544022377557,0.9048824690939463,0.2293364037815486,-0.7489881796546916,-0.16356600330651688,-0.662011819782282,88,86,72,97,62,91,64,88,56,14
Alex Verdugo_657077_2019,657077,Alex Verdugo,1451,370,338,2019,29.6,61.2,44.7,47.6,68.4,92.0,83.8,51.3,19.6,7.2,19.3,26.5,-0.09550167553280808,-0.07709066747049727,-0.24884450402316052,0.8312954386810407,0.7588176758270921,0.8062249691530045,-0.5120727120381582,-0.7692591065423889,-0.09232416222343365,-0.6189522506881578,51,33,33,87,87,88,24,88,61,19
Alex Wood_622072_2019,622072,Alex Wood,39,12,9,2019,21.4,56.0,43.6,64.1,100.0,92.9,94.1,58.3,50.0,2.6,33.3,35.9,-0.5709326540854675,-0.3722620888421084,-0.3401429332218545,2.098467370169451,0.7990759455087479,1.3410524688328456,1.1330978807296588,-1.235490424959428,1.1544080567305213,0.055647665119784175,82,21,27,97,89,94,91,93,90,69
Alex Young_622065_2019,622065,Alex Young,114,25,25,2019,20.4,44.6,34.2,57.0,20.0,58.6,48.7,60.0,0.0,17.5,35.1,52.6,-0.6289120417138405,-1.019368666464486,-1.1203295100106931,-1.1095628361303222,-0.7352114434699001,-1.016342529755969,-1.5727748047437244,0.2746936281740244,1.3147021991674588,1.2541390049062349,84,11,8,16,13,10,7,26,92,90
Amed Rosario_642708_2019,642708,Amed Rosario,2388,647,610,2019,35.4,70.0,51.9,47.8,58.7,85.2,75.8,52.0,29.8,12.6,15.5,28.1,0.24077877271175557,0.42243019946607496,0.34874521436829004,0.44232177616719315,0.45464408267680645,0.3908249694016714,0.03992531579841196,-0.22194408057456066,-0.4307229073680787,-0.5041267331038272,31,69,72,68,72,68,52,55,32,30
Andrelton Simmons_592743_2019,592743,Andrelton Simmons,1371,413,389,2019,29.6,67.3,48.1,49.2,71.4,92.5,85.9,43.5,32.2,6.8,16.0,22.8,-0.09550167553280808,0.26916811529235374,0.03335064077280228,0.9515965714172823,0.7811833812057897,0.9152674690877298,0.16980720470113447,-0.8098009603177837,-0.3861967566911518,-0.8844862601019222,51,56,52,90,88,91,60,89,36,6
Andrew Benintendi_643217_2019,643217,Andrew Benintendi,2435,612,539,2019,30.1,76.7,51.4,45.7,65.6,79.0,74.8,49.4,39.0,13.0,11.7,24.7,-0.06651198171862155,0.80274722315642,0.3072459283688837,0.7190143814605483,0.17730933598095744,0.3388999694327548,0.5378058899255145,-0.18140222679916593,-0.7691216525127238,-0.7481309579705298,49,89,70,81,43,63,78,52,10,10
Andrew Cashner_488768_2019,488768,Andrew Cashner,6,3,3,2019,50.0,75.0,66.7,66.7,0.0,100.0,75.0,33.3,33.3,16.7,16.7,33.3,1.0872778320860026,0.7062488738618548,1.5771240799507171,-1.9115703877052657,1.116668961886252,0.34928496942653825,0.2293364037815486,0.1936099206232349,-0.32386014574345406,-0.1309438009547531,9,86,95,8,95,64,64,29,42,63
Andrew Knapp_595284_2019,595284,Andrew Knapp,643,157,135,2019,29.2,73.5,51.8,51.0,46.7,77.2,68.8,50.6,44.3,16.2,11.8,28.0,-0.11869343058415743,0.6211032715431207,0.3404453571684086,-0.03888275477777283,0.09679279661764661,0.02734996961925501,0.8246283945856929,0.14293260340399155,-0.7602164223773383,-0.5113033279528479,53,81,71,36,37,39,86,32,11,29
Andrew Knizner_668800_2019,668800,Andrew Knizner,197,58,53,2019,35.1,71.0,53.3,50.8,47.1,81.7,70.5,55.2,32.8,15.7,15.7,31.5,0.22338495642324382,0.4791939343452309,0.46494321516662757,-0.02284260374627402,0.298084145025924,0.11562246956641342,0.20227767692681475,0.09225528618474818,-0.412912447097308,-0.2601225082371248,31,74,76,37,56,44,62,34,34,55
Andrew McCutchen_457705_2019,457705,Andrew McCutchen,1165,261,218,2019,14.8,55.1,35.5,51.2,47.6,81.2,74.3,49.6,13.0,9.1,22.6,31.7,-0.9535966124327296,-0.42334945023334863,-1.0124313664122369,-0.0027924149569004374,0.27571843964722653,0.3129374694482965,-0.8692479065206449,-0.5766853011092642,0.20154843224428445,-0.24576931853908354,91,19,9,38,54,61,17,80,74,56
Andrew Stevenson_664057_2019,664057,Andrew Stevenson,184,37,30,2019,32.0,73.8,51.1,45.7,56.2,79.0,71.3,70.3,45.9,14.7,11.4,26.1,0.04364885477528722,0.6381323920068674,0.28234635676924014,0.34207083222032525,0.17730933598095744,0.15716246954154658,0.9112163205208412,-0.009099348253738555,-0.7958373429188799,-0.6476586300842404,43,82,68,61,43,47,87,40,9,15
Andrew Suárez_605498_2019,605498,Andrew Suárez,11,3,3,2019,60.0,33.3,45.5,54.5,66.7,100.0,80.0,66.7,0.0,9.1,36.4,45.5,1.6670717083697333,-1.6607988705989487,-0.18244564642411065,0.7631247967971705,1.116668961886252,0.6089099692711214,-1.5727748047437244,-0.5766853011092642,1.4304701909274686,0.7446007706257677,6,7,38,83,95,81,7,80,92,83
Andrew Velazquez_623205_2019,623205,Andrew Velazquez,111,24,23,2019,27.5,78.3,55.0,54.1,50.0,66.0,62.3,70.8,41.7,20.7,13.5,34.2,-0.21725838955239163,0.8935691989630692,0.6060407875646092,0.0934484912320927,-0.40419900386517726,-0.3101625301787031,0.6839230149410773,0.5990284583771819,-0.6088275100757866,-0.06635444731356675,60,91,81,45,17,23,82,17,18,66
Anthony Alford_546990_2019,546990,Anthony Alford,124,30,28,2019,23.4,68.3,45.2,48.4,53.3,61.0,58.9,46.7,20.0,18.5,17.7,36.3,-0.4549738788287213,0.32593185017150966,-0.20734521802375422,0.22577973724195824,-0.6278560576521521,-0.48670753007301953,-0.49042573055437116,0.3760482626125111,-0.2348078443896001,0.08435404451586671,76,62,36,54,14,18,25,23,52,70
Anthony Bemboom_621532_2019,621532,Anthony Bemboom,221,56,54,2019,31.5,65.5,48.9,51.1,52.9,71.6,65.7,50.0,32.1,16.7,18.1,34.8,0.014659160961100677,0.16699339250987316,0.09974949837185214,0.20973958621045943,-0.15370310362376566,-0.13361753028438625,0.16439545933018762,0.1936099206232349,-0.19918692384805833,-0.023294878219443198,44,48,56,53,24,29,60,29,54,68
Anthony DeSclafani_543101_2019,543101,Anthony DeSclafani,181,55,53,2019,42.0,54.0,48.6,55.2,23.5,79.6,58.0,60.7,32.1,20.4,28.7,49.2,0.6234427310590179,-0.4857895586004203,0.07484992677220859,-0.9692115146047072,0.20414818243539418,-0.5334400300450445,0.16439545933018762,0.5686220680456358,0.7447674705027933,1.0101347800395324,17,18,54,17,46,17,60,18,86,86
Anthony Rendon_543685_2019,543685,Anthony Rendon,2613,634,541,2019,21.4,65.8,43.1,48.9,75.4,91.1,87.1,48.4,25.9,5.5,17.2,22.8,-0.5709326540854675,0.1840225129736198,-0.38164221922126085,1.111998081732271,0.7185594061454365,0.9775774690504292,-0.17113275366851205,-0.9415619850878164,-0.27933399506652706,-0.8844862601019222,82,49,25,93,86,92,41,91,47,6
Anthony Rizzo_519203_2019,519203,Anthony Rizzo,2450,603,508,2019,31.7,63.7,45.9,44.3,70.8,86.4,80.4,43.0,21.8,9.0,16.1,25.1,0.026255038486775253,0.06481866972739261,-0.14924621762458573,0.9275363448700337,0.5083217755856806,0.6296799692586883,-0.3930143138773294,-0.5868207645531128,-0.37729152655576625,-0.719424578574447,44,41,40,89,76,82,29,81,37,11
Anthony Santander_623993_2019,623993,Anthony Santander,1659,404,379,2019,38.8,67.9,52.0,45.3,70.2,84.9,78.9,51.5,26.6,11.0,15.6,26.6,0.43790869064822396,0.3032263562198478,0.3570450715681714,0.9034761183227855,0.44122465944958805,0.5517924693053134,-0.13325053607188453,-0.3841114956761394,-0.42181767723269337,-0.6117756558391371,22,59,72,89,70,78,42,69,33,19
Antonio Senzatela_622608_2019,622608,Antonio Senzatela,158,46,40,2019,49.4,69.3,58.9,47.5,36.6,76.9,59.1,54.3,45.7,24.1,17.1,41.1,1.0524901995089786,0.38269558505066564,0.9297352183599784,-0.44389656832311924,0.08337337339042825,-0.4763225300792361,0.900392829778948,0.9436342154680369,-0.2882392252019123,0.42883059726885875,11,66,89,24,36,18,87,12,46,77
Aníbal Sánchez_434671_2019,434671,Aníbal Sánchez,184,56,52,2019,55.4,51.8,53.3,59.8,46.3,71.9,61.2,64.3,25.0,20.7,30.4,51.1,1.400366525279217,-0.6106697753345636,0.46494321516662757,-0.05492290580927192,-0.14028368039654665,-0.36728003014451105,-0.21983846200703286,0.5990284583771819,0.8961563828043451,1.1464900821709247,7,16,76,36,25,21,37,17,87,90
Aramis Garcia_605244_2019,605244,Aramis Garcia,194,44,41,2019,34.5,71.4,50.5,43.3,44.7,71.7,61.2,52.3,34.1,19.6,11.9,31.4,0.1885973238462199,0.5018994282968936,0.23254721356995245,-0.11908350993526716,-0.14922996254802576,-0.36728003014451105,0.27263036674912294,0.48753836049484667,-0.751311192241953,-0.2672991030861456,33,75,66,33,24,21,67,21,11,54
Archie Bradley_605151_2019,605151,Archie Bradley,4,1,1,2019,0.0,66.7,50.0,75.0,0.0,50.0,50.0,0.0,0.0,25.0,25.0,50.0,-1.811691549332651,0.23510987436486047,0.19104792757054614,-1.9115703877052657,-1.119901575983497,-0.9488400297963775,-1.5727748047437244,1.0348533864626748,0.4152739554935338,1.0675475388316975,96,52,63,8,10,12,7,11,80,88
Ariel Jurado_642558_2019,642558,Ariel Jurado,3,1,1,2019,100.0,0.0,66.7,33.3,50.0,0.0,50.0,100.0,0.0,33.3,33.3,66.7,3.9862472135046563,-3.5510312420748416,1.5771240799507171,0.0934484912320927,-3.3564721138532456,-0.9488400297963775,-1.5727748047437244,1.8760968523021146,1.1544080567305213,2.266038878618148,3,2,95,45,3,12,7,6,90,96
Aristides Aquino_606157_2019,606157,Aristides Aquino,862,214,197,2019,39.0,81.7,56.3,40.5,52.5,73.7,64.9,52.8,47.7,19.7,8.4,28.1,0.4495045681738987,1.0865658975521997,0.7139389311630654,0.19369943517896063,-0.05976714103323581,-0.1751575302595194,1.0086277371978833,0.49767382393869514,-1.0629942469804419,-0.5041267331038272,21,95,84,52,27,27,88,20,4,30
